"year","player_id","total_points","total_won"
2016,106233,12928,6688
2016,106234,506,234
2016,106250,618,287
2016,106261,1340,640
2016,106269,101,41
2016,106281,357,160
2016,106288,541,273
2016,106291,258,122
2016,106293,384,169
2016,106296,375,169
2016,106298,9910,4954
2016,106328,127,45
2016,106329,1822,870
2016,106361,1020,510
2016,106368,1351,651
2016,106378,6724,3365
2016,106392,536,262
2016,106393,104,44
2016,106398,184,88
2016,106401,8550,4467
2016,106412,819,366
2016,106415,3232,1606
2016,106421,1572,802
2016,106423,187,87
2016,106426,597,291
2016,106432,7293,3619
2016,109739,223,93
2016,110596,204,100
2016,110602,808,378
2016,110686,113,48
2016,111153,161,74
2016,111186,112,30
2016,111200,1397,634
2016,111202,3016,1485
2016,111442,2202,1069
2016,111453,504,249
2016,111456,511,230
2016,111460,1647,796
2016,111511,1069,506
2016,111513,182,81
2016,111575,3692,1883
2016,111576,163,82
2016,111577,2607,1289
2016,111578,582,287
2016,111581,465,209
2016,111794,550,276
2016,111797,716,326
2016,111805,501,254
2016,117352,101,43
2016,117356,818,370
2016,117357,388,190
2016,117361,218,90
2016,120424,106,42
2016,120798,473,234
2016,121366,153,70
2016,121896,212,106
2016,122082,72,20
2016,122109,183,75
2016,122330,585,286
2016,122471,96,35
2016,122533,416,196
2016,122548,212,106
2016,122570,88,31
2016,122669,NA,NA
2016,123773,65,21
2016,123795,204,98
2016,123828,60,27
2016,123921,372,183
2016,124014,946,465
2016,124187,1668,825
2016,125802,1362,726
2016,125803,255,100
2016,126094,1042,508
2016,126120,127,57
2016,126143,117,35
2016,126190,801,441
2016,126203,5924,2893
2016,126205,791,377
2016,126207,1244,608
2016,126340,466,209
2016,126627,111,46
2016,126646,179,87
2016,126689,288,125
2016,127300,256,122
2016,128034,910,427
2016,132283,239,113
2016,133430,669,332
2016,134120,371,203
2016,134472,648,296
2016,134507,124,53
2016,134770,368,167
2016,134854,87,29
2016,136704,88,30
2016,137018,286,139
2016,144707,284,146
2016,144719,105,44
2016,144747,181,48
2016,144750,656,319
2016,144760,145,65
2016,144773,279,113
2016,144797,291,138
2016,144813,278,145
2016,144814,169,80
2016,144841,334,194
2016,144854,196,87
2016,144896,110,44
2016,144923,256,123
2016,200033,5543,3176
2016,200043,1381,752
2016,200067,219,54
2016,200080,499,234
2016,200247,380,184
2016,200274,130,45
2016,200525,152,57
2016,200618,179,52
2016,200619,350,172
2016,200620,102,65
2016,200621,272,125
2016,200622,123,52
2016,200748,6184,3427
2016,201212,3691,2005
2016,201290,1318,721
2016,201311,7542,4036
2016,201318,3480,1938
2016,201320,9822,5403
2016,201325,7877,4194
2016,201345,662,386
2016,201347,6385,3547
2016,201366,8694,4737
2016,201370,106,26
2016,201397,2539,1361
2016,201402,286,65
2016,201421,4293,2386
2016,201424,NA,NA
2016,201425,4876,2706
2016,201426,3649,2011
2016,201427,6170,3329
2016,201435,5082,2764
2016,201440,539,138
2016,201444,3337,1803
2016,201447,3366,1813
2016,201448,495,121
2016,201450,3339,1817
2016,201455,6348,3435
2016,201456,272,143
2016,201458,3546,2039
2016,201465,6719,3638
2016,201466,111,23
2016,201468,4501,2449
2016,201472,435,115
2016,201474,9578,5390
2016,201476,121,26
2016,201478,4887,2661
2016,201481,2494,1336
2016,201483,5438,2863
2016,201485,1335,682
2016,201486,1127,581
2016,201490,7472,4101
2016,201492,6144,3379
2016,201493,11260,6220
2016,201495,10939,6022
2016,201496,7230,4052
2016,201498,2067,1108
2016,201499,6975,3864
2016,201501,2130,1151
2016,201504,5565,3116
2016,201505,6661,3682
2016,201506,6597,3590
2016,201508,273,66
2016,201512,6261,3477
2016,201513,4959,2706
2016,201514,2823,1531
2016,201516,2695,1425
2016,201517,1771,908
2016,201518,6432,3570
2016,201520,9300,5245
2016,201521,8689,4757
2016,201523,2806,1504
2016,201524,988,547
2016,201527,3256,1752
2016,201531,4152,2227
2016,201532,249,73
2016,201533,5960,3209
2016,201534,193,50
2016,201535,5715,3166
2016,201539,7396,4035
2016,201540,9712,5313
2016,201545,5398,2914
2016,201547,239,124
2016,201548,258,61
2016,201549,973,514
2016,201551,216,55
2016,201554,369,93
2016,201555,3592,1934
2016,201556,2629,1414
2016,201561,302,163
2016,201562,1493,805
2016,201565,117,23
2016,201567,1575,810
2016,201568,3183,1702
2016,201573,1149,622
2016,201578,1105,605
2016,201580,1324,702
2016,201582,189,52
2016,201585,4559,2501
2016,201586,5401,3008
2016,201587,364,62
2016,201588,1789,964
2016,201590,6349,3507
2016,201593,6808,3659
2016,201594,8013,4474
2016,201595,6497,3523
2016,201596,7672,4154
2016,201597,4463,2429
2016,201599,588,328
2016,201603,4102,2266
2016,201604,3283,1776
2016,201605,2263,1217
2016,201610,2835,1577
2016,201611,6626,3588
2016,201612,282,76
2016,201613,315,73
2016,201614,8702,4709
2016,201615,5139,2818
2016,201616,3613,1966
2016,201617,110,20
2016,201618,85,15
2016,201619,9362,5163
2016,201620,8464,4683
2016,201621,2432,1350
2016,201631,195,102
2016,201640,340,88
2016,201646,NA,NA
2016,201648,3775,2053
2016,201662,9727,5396
2016,201666,3331,1802
2016,201668,714,364
2016,201672,196,101
2016,201674,254,66
2016,201679,94,20
2016,201693,9317,5150
2016,201696,6704,3625
2016,201697,3893,2175
2016,201701,78,14
2016,201703,224,45
2016,201709,7160,3936
2016,202219,137,62
2016,202395,346,78
2016,202418,4759,2584
2016,202421,2500,1429
2016,202424,372,204
2016,202426,1232,676
2016,202427,9248,5221
2016,202428,6857,3807
2016,202429,5068,2778
2016,202430,454,231
2016,202434,2225,1187
2016,202436,397,213
2016,202438,111,24
2016,202445,137,32
2016,202446,7272,4002
2016,202450,3377,1829
2016,202453,4888,2630
2016,202454,101,24
2016,202458,476,272
2016,202460,494,137
2016,202464,139,36
2016,202468,1099,590
2016,202469,7286,4087
2016,202470,6501,3488
2016,202471,267,157
2016,202478,943,529
2016,202479,253,66
2016,202480,1284,691
2016,202482,964,554
2016,202484,3592,1976
2016,202489,3824,2076
2016,202490,1185,649
2016,202491,314,79
2016,202492,2560,1391
2016,202493,NA,NA
2016,202494,8943,4890
2016,202496,2135,1146
2016,202497,319,67
2016,202498,777,418
2016,202499,2910,1572
2016,202503,519,110
2016,202504,2116,1149
2016,202505,5692,3108
2016,202506,2957,1643
2016,202508,576,313
2016,202536,1733,943
2016,202606,133,30
2016,202622,726,391
2016,202628,553,138
2016,202653,4099,2198
2016,202659,505,281
2016,202663,3784,2021
2016,202671,1260,658
2016,202684,1280,676
2016,202685,656,379
2016,202688,618,331
2016,202693,705,377
2016,202694,3015,1580
2016,202695,111,24
2016,202701,878,462
2016,202702,560,300
2016,202705,2322,1269
2016,202707,257,135
2016,202858,249,119
2016,203281,199,51
2016,203288,406,221
2016,203297,120,33
2016,203341,140,37
2016,203379,621,142
2016,203389,88,16
2016,203398,338,198
2016,203435,136,27
2016,203462,3220,1780
2016,203475,294,72
2016,203500,1697,922
2016,203501,475,256
2016,203504,897,458
2016,203518,1075,292
2016,203526,215,56
2016,203530,4966,2676
2016,203533,4439,2375
2016,203552,1984,1109
2016,203564,155,44
2016,203567,939,500
2016,203575,5601,3091
2016,203576,847,434
2016,203578,480,271
2016,204223,99,30
2016,204246,98,15
2016,204291,205,44
2016,204294,597,324
2016,204304,704,403
2016,204362,557,305
2016,204377,111,33
2016,204411,219,57
2016,204419,190,36
2016,204420,120,28
2016,204426,4123,2295
2016,204427,1947,1040
2016,204429,78,12
2016,204430,409,117
2016,204431,4019,2160
2016,204434,724,388
2016,205344,472,284
2016,205591,1270,710
2016,205815,364,88
2016,205925,3443,1843
2016,206007,178,52
2016,206037,168,43
2016,206049,225,55
2016,206075,439,102
2016,206102,NA,NA
2016,206107,388,204
2016,206108,1204,691
2016,206124,1496,800
2016,206146,764,404
2016,206178,113,21
2016,206183,629,351
2016,206194,222,43
2016,206219,2060,1122
2016,206242,395,90
2016,206252,1090,612
2016,206255,2950,1607
2016,206277,92,14
2016,206289,2684,1486
2016,206329,466,255
2016,206335,148,40
2016,206374,1479,813
2016,206391,85,14
2016,206404,1843,954
2016,206408,568,134
2016,206420,1032,587
2016,206424,482,280
2016,206433,85,21
2016,210174,265,149
2016,210672,311,161
2016,210722,850,477
2016,210871,414,220
2016,210926,107,26
2016,210931,411,230
2016,210957,182,46
2016,211043,NA,NA
2016,211063,116,22
2016,211122,NA,NA
2016,211216,106,31
2016,211222,203,52
2016,211288,430,112
2016,211296,519,276
2016,211329,165,27
2016,211351,203,46
2016,211411,134,30
2016,211529,523,305
2016,211533,6117,3375
2016,211635,3345,1806
2016,211651,366,109
2016,211684,337,186
2016,211700,321,172
2016,211701,5213,2825
2016,211702,5443,2897
2016,211719,274,63
2016,211736,699,386
2016,211768,4572,2523
2016,211796,1383,773
2016,211814,152,35
2016,211817,136,44
2016,211864,NA,NA
2016,211874,283,69
2016,211880,224,57
2016,211920,120,38
2016,211951,4276,2322
2016,212001,386,218
2016,212026,100,20
2016,212034,117,35
2016,212043,119,35
2016,212044,108,25
2016,213525,328,181
2016,213537,210,50
2016,213550,126,35
2016,213583,2394,1334
2016,213646,114,34
2016,213666,202,46
2016,213672,350,195
2016,213767,118,33
2016,213821,110,29
2016,213878,143,36
2016,213887,237,62
2016,213899,112,31
2016,213947,212,117
2016,213974,225,49
2016,214040,422,205
2016,214081,103,23
2016,214082,8044,4442
2016,214119,597,314
2016,214158,140,30
2016,214176,NA,NA
2016,214219,82,13
2016,214229,425,245
2016,214263,1426,759
2016,214304,129,35
2016,214312,444,245
2016,214388,NA,NA
2016,214471,455,92
2016,214487,180,47
2016,214534,95,19
2016,214541,NA,NA
2016,214616,96,22
2016,214617,529,256
2016,214621,430,214
2016,214646,94,16
2016,214713,NA,NA
2016,214770,465,260
2016,214818,120,31
2016,214863,102,27
2016,214905,360,211
2016,214939,98,29
2016,214954,242,141
2016,215020,339,179
2016,215035,330,80
2016,215037,265,125
2016,215042,100,23
2016,215064,118,26
2016,215108,484,277
2016,215155,175,48
2016,215165,NA,NA
2016,215306,75,12
2016,215723,97,16
2016,215785,NA,NA
2016,215787,NA,NA
2016,215857,431,268
2016,215858,780,437
2016,215859,141,85
2016,215860,306,30
2016,215861,170,10
2016,215868,81,6
2016,215869,402,186
2016,215870,242,120
2016,216462,481,225
2016,216475,198,95
2016,216489,123,8
2016,220395,226,127
2016,221232,NA,NA
2016,221805,NA,NA
2016,221807,NA,NA
2016,221811,70,52
2016,221812,123,17
2016,221813,115,66
2017,100644,12164,6320
2017,102800,81,27
2017,103163,3343,1597
2017,103285,733,367
2017,103333,6140,3049
2017,103565,1570,681
2017,103600,289,155
2017,103656,237,111
2017,103781,485,227
2017,103794,364,170
2017,103819,9385,5154
2017,103843,1178,565
2017,103852,8080,4019
2017,103893,10026,4927
2017,103898,4060,2021
2017,103908,1660,767
2017,103914,112,47
2017,103917,5456,2682
2017,103970,7759,3921
2017,103990,2334,1104
2017,104022,4973,2405
2017,104098,861,380
2017,104117,215,114
2017,104122,5392,2622
2017,104180,7865,3999
2017,104198,3000,1433
2017,104216,416,207
2017,104229,3678,1853
2017,104233,1117,605
2017,104252,4008,1919
2017,104259,8094,4173
2017,104268,271,133
2017,104269,8654,4421
2017,104291,6040,2936
2017,104297,5178,2512
2017,104312,6212,3093
2017,104327,6432,3138
2017,104330,542,263
2017,104338,480,219
2017,104386,2700,1302
2017,104424,754,353
2017,104433,273,136
2017,104460,4343,2044
2017,104468,6440,3196
2017,104471,849,422
2017,104494,482,240
2017,104505,1966,907
2017,104527,6438,3315
2017,104534,4429,2225
2017,104542,8791,4669
2017,104545,10387,5281
2017,104547,6743,3309
2017,104559,622,294
2017,104563,153,59
2017,104571,4964,2476
2017,104586,1520,758
2017,104593,31,11
2017,104597,3128,1564
2017,104607,8204,4259
2017,104620,1074,516
2017,104629,975,471
2017,104655,6400,3193
2017,104660,2237,1109
2017,104672,1292,626
2017,104678,8009,3954
2017,104719,3250,1541
2017,104731,8921,4658
2017,104735,627,322
2017,104745,11530,6419
2017,104755,7638,3952
2017,104792,6023,3089
2017,104797,5968,2970
2017,104810,562,294
2017,104813,811,444
2017,104816,224,132
2017,104847,134,57
2017,104868,251,111
2017,104871,5699,2839
2017,104873,151,70
2017,104882,646,317
2017,104890,398,164
2017,104898,9502,4792
2017,104907,362,168
2017,104918,6111,3254
2017,104919,3098,1563
2017,104925,6376,3432
2017,104926,9636,4826
2017,104932,1368,702
2017,104947,1080,533
2017,104978,783,359
2017,104999,10089,4989
2017,105011,1387,679
2017,105015,1483,708
2017,105023,9308,4819
2017,105030,179,87
2017,105031,131,59
2017,105032,1141,548
2017,105041,2541,1253
2017,105051,2389,1207
2017,105053,3133,1495
2017,105060,96,34
2017,105062,4621,2348
2017,105064,5694,2801
2017,105065,1221,569
2017,105074,2068,1027
2017,105077,11440,5721
2017,105113,511,248
2017,105132,467,225
2017,105138,11064,5830
2017,105147,294,130
2017,105149,786,389
2017,105154,513,244
2017,105155,583,318
2017,105163,270,129
2017,105166,1011,478
2017,105173,9359,4739
2017,105181,410,195
2017,105208,2434,1202
2017,105216,5583,2799
2017,105217,698,329
2017,105223,8534,4379
2017,105226,877,408
2017,105227,10732,5704
2017,105238,7209,3632
2017,105254,280,111
2017,105271,279,147
2017,105292,292,122
2017,105302,181,82
2017,105311,9163,4575
2017,105332,9437,4714
2017,105341,2677,1271
2017,105357,1794,870
2017,105359,570,269
2017,105373,4379,2154
2017,105376,3628,1824
2017,105379,5803,2937
2017,105385,7166,3467
2017,105406,90,33
2017,105413,448,223
2017,105430,4691,2275
2017,105432,337,171
2017,105436,78,52
2017,105438,149,69
2017,105441,561,272
2017,105449,8221,4116
2017,105453,7465,3884
2017,105454,653,308
2017,105467,265,129
2017,105477,677,320
2017,105487,2488,1169
2017,105526,9001,4509
2017,105528,200,85
2017,105539,2975,1408
2017,105550,5996,2989
2017,105551,284,121
2017,105554,3817,1917
2017,105559,99,38
2017,105561,2624,1267
2017,105572,207,103
2017,105575,1865,892
2017,105577,3529,1747
2017,105579,407,181
2017,105583,6229,3087
2017,105585,712,331
2017,105589,2752,1342
2017,105596,300,130
2017,105613,2223,1072
2017,105630,103,42
2017,105633,847,405
2017,105634,145,80
2017,105643,3071,1530
2017,105649,1924,959
2017,105657,3868,1874
2017,105668,2135,1035
2017,105671,3167,1560
2017,105676,13281,6938
2017,105679,164,68
2017,105683,6466,3400
2017,105688,338,176
2017,105692,160,77
2017,105723,5722,2805
2017,105731,114,51
2017,105732,4833,2316
2017,105777,10934,5795
2017,105798,258,117
2017,105806,904,463
2017,105807,10118,5145
2017,105815,1168,540
2017,105819,497,242
2017,105821,172,77
2017,105827,901,470
2017,105841,102,42
2017,105842,864,395
2017,105870,1989,979
2017,105871,116,52
2017,105872,360,202
2017,105877,800,394
2017,105881,320,153
2017,105882,976,480
2017,105902,283,138
2017,105916,2880,1483
2017,105932,8106,4011
2017,105933,653,333
2017,105936,1110,569
2017,105943,647,319
2017,105952,3564,1688
2017,105960,515,251
2017,105963,1170,539
2017,105967,4017,2009
2017,105985,2078,1097
2017,105992,6324,3089
2017,106000,9810,4979
2017,106006,172,83
2017,106026,1859,958
2017,106033,275,122
2017,106034,541,281
2017,106035,508,253
2017,106043,10640,5471
2017,106044,3373,1651
2017,106045,292,154
2017,106058,9804,4948
2017,106065,834,382
2017,106071,4463,2147
2017,106075,1381,648
2017,106078,520,295
2017,106099,112,48
2017,106105,336,146
2017,106106,561,237
2017,106109,347,163
2017,106121,2619,1230
2017,106137,217,110
2017,106138,370,185
2017,106148,759,402
2017,106167,127,58
2017,106180,205,91
2017,106198,223,105
2017,106207,36,10
2017,106210,7798,3820
2017,106216,3217,1554
2017,106220,110,46
2017,106225,693,344
2017,106233,11926,6172
2017,106249,558,274
2017,106250,186,82
2017,106261,596,303
2017,106281,554,285
2017,106283,608,292
2017,106288,305,133
2017,106293,99,41
2017,106296,90,31
2017,106298,9711,4961
2017,106311,136,62
2017,106324,176,72
2017,106328,186,68
2017,106329,6487,3140
2017,106331,405,178
2017,106335,122,55
2017,106361,959,439
2017,106362,303,156
2017,106368,2023,1032
2017,106378,9778,4966
2017,106392,521,229
2017,106393,282,157
2017,106397,1489,749
2017,106401,7160,3752
2017,106412,78,25
2017,106415,2648,1313
2017,106420,862,416
2017,106421,7890,3903
2017,106423,2339,1125
2017,106425,160,70
2017,106426,999,507
2017,106432,8042,4019
2017,108772,301,129
2017,109054,267,123
2017,109303,567,275
2017,109739,1545,713
2017,110602,416,207
2017,110686,319,145
2017,111153,757,348
2017,111190,690,353
2017,111200,1704,852
2017,111202,7038,3604
2017,111442,5002,2458
2017,111460,1466,709
2017,111506,199,88
2017,111511,590,288
2017,111513,1658,825
2017,111515,441,209
2017,111574,160,65
2017,111575,9841,4903
2017,111577,7429,3680
2017,111578,1382,637
2017,111581,563,248
2017,111790,740,358
2017,111794,238,103
2017,111797,1010,502
2017,111815,819,376
2017,117353,258,114
2017,117356,1166,565
2017,117357,135,52
2017,117360,338,154
2017,117361,864,431
2017,120424,415,204
2017,122078,591,296
2017,122109,645,294
2017,122330,941,452
2017,122533,381,218
2017,122548,119,50
2017,122570,100,37
2017,122635,80,25
2017,122669,438,204
2017,123315,129,55
2017,123795,335,167
2017,123921,135,60
2017,124014,4112,1982
2017,124023,173,68
2017,124116,1364,675
2017,124186,317,152
2017,124187,1660,788
2017,125802,946,468
2017,126094,6690,3324
2017,126127,361,166
2017,126128,101,41
2017,126149,165,77
2017,126185,102,41
2017,126197,125,51
2017,126203,4216,2117
2017,126204,289,134
2017,126205,1705,851
2017,126207,4209,2065
2017,126208,177,86
2017,126340,550,278
2017,126526,659,326
2017,126609,1,0
2017,126610,100,37
2017,126689,394,161
2017,126774,2137,1021
2017,126952,303,151
2017,127143,599,328
2017,127157,786,368
2017,128034,478,224
2017,131951,84,28
2017,132028,86,30
2017,132040,433,189
2017,133430,4496,2254
2017,134120,188,91
2017,134472,237,103
2017,134770,2388,1173
2017,134868,214,84
2017,136440,94,36
2017,137018,385,184
2017,138846,505,255
2017,144642,167,90
2017,144707,1195,587
2017,144719,161,72
2017,144750,1174,641
2017,144760,389,172
2017,144773,167,77
2017,144813,230,101
2017,144814,224,101
2017,144826,651,304
2017,144854,260,136
2017,144940,125,56
2017,144949,339,168
2017,144972,137,51
2017,145003,147,55
2017,200033,1134,642
2017,200045,141,65
2017,200059,650,320
2017,200067,459,245
2017,200075,209,71
2017,200095,163,77
2017,200125,120,40
2017,200247,125,52
2017,200282,1152,528
2017,200325,184,78
2017,200416,170,86
2017,200484,113,51
2017,200516,198,84
2017,200572,105,41
2017,200617,64,7
2017,200618,163,66
2017,200621,269,129
2017,200748,7725,4220
2017,201212,3604,2007
2017,201290,418,234
2017,201311,4348,2379
2017,201318,2100,1148
2017,201320,7474,4087
2017,201325,6073,3394
2017,201329,524,287
2017,201339,98,27
2017,201345,3453,1920
2017,201347,3837,2079
2017,201366,9220,5048
2017,201370,329,183
2017,201397,8321,4592
2017,201402,89,18
2017,201414,338,103
2017,201425,8060,4448
2017,201426,5271,2874
2017,201427,6683,3662
2017,201435,3929,2181
2017,201443,143,41
2017,201444,3409,1839
2017,201447,503,260
2017,201448,1164,656
2017,201450,2159,1184
2017,201454,181,89
2017,201455,7539,4138
2017,201458,918,495
2017,201465,5175,2826
2017,201466,825,426
2017,201468,2423,1343
2017,201474,5786,3196
2017,201478,5847,3168
2017,201481,251,139
2017,201483,4232,2255
2017,201485,308,83
2017,201486,130,36
2017,201490,4016,2235
2017,201492,5066,2801
2017,201493,7622,4165
2017,201495,7508,4123
2017,201496,10999,6119
2017,201498,90,23
2017,201499,9546,5240
2017,201501,223,113
2017,201504,9823,5407
2017,201505,6868,3722
2017,201506,5320,2875
2017,201512,4392,2397
2017,201513,1617,873
2017,201514,6987,3785
2017,201516,3423,1893
2017,201517,4094,2229
2017,201518,3738,1993
2017,201520,3799,2149
2017,201521,6619,3672
2017,201523,1281,725
2017,201527,1151,612
2017,201529,1212,699
2017,201531,2601,1396
2017,201533,6797,3775
2017,201534,729,413
