"","player_id","year","matches_won","total_matches"
"16985",202367,"2006",1,3
"16986",202368,"2006",1,2
"16987",202369,"2007",1,4
"16988",202370,"2006",3,4
"16989",202370,"2005",3,3
"16990",202370,"2007",0,3
"16991",202371,"2007",0,1
"16992",202372,"2007",0,2
"16993",202373,"2007",1,2
"16994",202374,"2007",0,1
"16995",202374,"2002",5,9
"16996",202374,"1999",0,1
"16997",202375,"2007",0,1
"16998",202376,"2007",0,2
"16999",202377,"2007",0,1
"17000",202378,"2007",0,1
"17001",202379,"2018",0,4
"17002",202379,"2007",0,1
"17003",202379,"2017",0,1
"17004",202379,"2013",0,1
"17005",202380,"2007",0,1
"17006",202381,"2007",2,3
"17007",202382,"2008",1,1
"17008",202382,"2007",0,1
"17009",202383,"2007",0,1
"17010",202384,"2007",0,1
"17011",202384,"2013",0,2
"17012",202385,"2007",1,2
"17013",202386,"2008",0,1
"17014",202386,"2007",0,1
"17015",202386,"2013",1,5
"17016",202386,"2012",1,4
"17017",202387,"2020",0,2
"17018",202387,"2004",0,2
"17019",202387,"2008",0,3
"17020",202387,"2012",0,1
"17021",202387,"2018",0,3
"17022",202387,"2009",0,1
"17023",202387,"2007",1,2
"17024",202388,"2008",0,1
"17025",202388,"2007",2,4
"17026",202388,"2005",2,2
"17027",202389,"2007",2,5
"17028",202389,"2002",0,3
"17029",202389,"1999",3,4
"17030",202389,"2009",1,3
"17031",202389,"2010",0,3
"17032",202389,"2008",3,3
"17033",202390,"2010",1,1
"17034",202390,"2007",0,1
"17035",202390,"2006",1,2
"17036",202391,"2008",0,1
"17037",202392,"2009",3,3
"17038",202392,"2007",2,3
"17039",202392,"2008",3,4
"17040",202393,"2013",0,1
"17041",202393,"2009",2,3
"17042",202393,"2011",2,4
"17043",202393,"2004",1,5
"17044",202393,"2007",1,3
"17045",202393,"2016",4,4
"17046",202393,"2012",4,5
"17047",202393,"2008",2,4
"17048",202393,"2010",2,4
"17049",202393,"2006",2,4
"17050",202393,"2014",3,3
"17051",202393,"2005",3,3
"17052",202393,"2003",4,5
"17053",202394,"2011",0,4
"17054",202394,"2008",0,1
"17055",202394,"2010",0,1
"17056",202395,"2009",0,1
"17057",202395,"2008",0,1
"17058",202395,"2017",0,1
"17059",202395,"2011",1,3
"17060",202395,"2014",1,3
"17061",202395,"2015",1,8
"17062",202395,"2010",0,1
"17063",202395,"2016",2,6
"17064",202395,"2013",1,2
"17065",202396,"2008",0,1
"17066",202396,"2006",1,2
"17067",202397,"2008",3,4
"17068",202398,"2008",1,3
"17069",202399,"2003",1,2
"17070",202399,"2007",0,4
"17071",202399,"2012",0,1
"17072",202399,"2001",0,2
"17073",202399,"1999",2,2
"17074",202399,"2005",1,4
"17075",202399,"2004",2,4
"17076",202399,"2008",2,3
"17077",202399,"2011",0,1
"17078",202400,"2008",0,1
"17079",202401,"2008",0,1
"17080",202402,"2008",1,2
"17081",202403,"2008",0,1
"17082",202403,"2011",0,1
"17083",202404,"2008",0,1
"17084",202405,"2008",0,1
"17085",202406,"2008",0,1
"17086",202407,"2008",0,1
"17087",202408,"2008",0,1
"17088",202409,"2008",0,1
"17089",202410,"2010",1,2
"17090",202410,"2023",1,5
"17091",202410,"2014",5,7
"17092",202410,"2017",0,3
"17093",202410,"2018",1,3
"17094",202410,"2008",1,2
"17095",202410,"2016",3,7
"17096",202410,"2013",1,3
"17097",202410,"2012",3,3
"17098",202410,"2009",0,1
"17099",202410,"2011",1,5
"17100",202411,"2008",0,1
"17101",202412,"2008",0,1
"17102",202413,"2012",5,6
"17103",202413,"2013",1,3
"17104",202413,"2014",0,1
"17105",202413,"2011",4,5
"17106",202414,"2021",0,1
"17107",202414,"2022",1,4
"17108",202414,"2011",0,1
"17109",202415,"2011",1,6
"17110",202415,"2014",2,3
"17111",202415,"2010",2,3
"17112",202415,"2012",1,3
"17113",202415,"2009",2,2
"17114",202415,"2013",0,3
"17115",202416,"2007",0,1
"17116",202416,"2012",0,1
"17117",202416,"2011",1,3
"17118",202417,"2012",0,2
"17119",202417,"2011",2,4
"17120",202418,"2017",14,35
"17121",202418,"2013",8,18
"17122",202418,"2012",8,16
"17123",202418,"2020",0,1
"17124",202418,"2021",2,7
"17125",202418,"2014",10,21
"17126",202418,"2019",8,19
"17127",202418,"2015",17,34
"17128",202418,"2011",3,5
"17129",202418,"2016",17,33
"17130",202418,"2018",13,35
"17131",202419,"2014",0,2
"17132",202419,"2013",0,1
"17133",202419,"2012",0,1
"17134",202419,"2011",0,1
"17135",202420,"2011",0,1
"17136",202420,"2014",1,5
"17137",202420,"2015",1,7
"17138",202420,"2013",0,1
"17139",202421,"2014",12,29
"17140",202421,"2016",8,21
"17141",202421,"2015",19,38
"17142",202421,"2021",15,30
"17143",202421,"2020",7,18
"17144",202421,"2019",24,44
"17145",202421,"2022",9,23
"17146",202421,"2017",9,18
"17147",202421,"2023",5,9
"17148",202421,"2013",1,7
"17149",202421,"2011",1,3
"17150",202421,"2024",0,4
"17151",202421,"2012",3,5
"17152",202421,"2018",21,44
"17153",202422,"2014",1,2
"17154",202422,"2011",0,2
"17155",202422,"2017",0,2
"17156",202423,"2012",1,2
"17157",202423,"2011",1,2
"17158",202424,"2017",0,3
"17159",202424,"2011",0,1
"17160",202424,"2021",0,1
"17161",202424,"2019",0,5
"17162",202424,"2016",1,2
"17163",202424,"2018",1,2
"17164",202425,"2014",0,1
"17165",202425,"2011",0,1
"17166",202425,"2021",0,2
"17167",202425,"2013",0,1
"17168",202425,"2012",0,1
"17169",202426,"2011",0,1
"17170",202426,"2015",0,1
"17171",202426,"2016",6,9
"17172",202426,"2017",4,12
"17173",202426,"2014",2,3
"17174",202427,"2019",38,52
"17175",202427,"2016",46,69
"17176",202427,"2017",40,59
"17177",202427,"2013",3,9
"17178",202427,"2012",2,5
"17179",202427,"2011",0,1
"17180",202427,"2018",32,57
"17181",202427,"2014",3,13
"17182",202427,"2020",8,17
"17183",202427,"2015",13,22
"17184",202427,"2021",10,19
"17185",202428,"2017",32,59
"17186",202428,"2013",12,30
"17187",202428,"2015",10,28
"17188",202428,"2020",15,21
"17189",202428,"2019",56,81
"17190",202428,"2016",30,50
"17191",202428,"2021",2,10
"17192",202428,"2011",1,2
"17193",202428,"2012",14,27
"17194",202428,"2018",47,71
"17195",202428,"2014",17,31
"17196",202429,"2015",27,50
"17197",202429,"2013",8,19
"17198",202429,"2018",29,45
"17199",202429,"2020",12,22
"17200",202429,"2012",6,16
"17201",202429,"2016",17,38
"17202",202429,"2014",28,48
"17203",202429,"2022",16,32
"17204",202429,"2019",13,30
"17205",202429,"2017",15,28
"17206",202429,"2021",24,41
"17207",202429,"2023",21,36
"17208",202429,"2011",0,1
"17209",202429,"2024",3,8
"17210",202430,"2015",2,5
"17211",202430,"2017",0,1
"17212",202430,"2011",0,1
"17213",202430,"2014",1,6
"17214",202430,"2016",1,4
"17215",202431,"2011",0,2
"17216",202431,"2013",1,3
"17217",202432,"2012",0,1
"17218",202432,"2011",0,1
"17219",202433,"2011",0,1
"17220",202434,"2022",13,24
"17221",202434,"2015",15,34
"17222",202434,"2014",5,11
"17223",202434,"2019",6,22
"17224",202434,"2024",2,9
"17225",202434,"2011",2,5
"17226",202434,"2017",20,34
"17227",202434,"2021",6,12
"17228",202434,"2016",5,18
"17229",202434,"2023",0,1
"17230",202434,"2013",0,4
"17231",202434,"2012",2,4
"17232",202434,"2018",21,43
"17233",202434,"2020",1,1
"17234",202435,"2013",0,1
"17235",202435,"2012",1,2
"17236",202435,"2011",0,1
"17237",202436,"2019",1,2
"17238",202436,"2023",0,4
"17239",202436,"2022",3,8
"17240",202436,"2012",2,4
"17241",202436,"2016",2,6
"17242",202436,"2011",0,3
"17243",202436,"2021",3,6
"17244",202436,"2018",1,3
"17245",202436,"2013",1,2
"17246",202436,"2014",2,4
"17247",202436,"2015",1,2
"17248",202436,"2010",2,4
"17249",202437,"2012",0,1
"17250",202437,"2011",0,1
"17251",202437,"2014",0,1
"17252",202437,"2013",0,1
"17253",202438,"2012",1,2
"17254",202438,"2016",0,1
"17255",202438,"2011",2,4
"17256",202439,"2011",0,1
"17257",202440,"2010",0,4
"17258",202440,"2018",4,4
"17259",202440,"2023",0,1
"17260",202440,"2022",1,2
"17261",202440,"2014",9,27
"17262",202440,"2019",1,3
"17263",202440,"2012",10,15
"17264",202440,"2020",3,4
"17265",202440,"2013",12,20
"17266",202440,"2011",0,1
"17267",202440,"2021",2,5
"17268",202440,"2015",2,7
"17269",202441,"2011",0,1
"17270",202442,"2011",3,6
"17271",202442,"2008",0,1
"17272",202443,"2018",0,1
"17273",202443,"2019",0,1
"17274",202443,"2012",3,9
"17275",202443,"2011",2,4
"17276",202443,"2021",0,3
"17277",202443,"2023",3,8
"17278",202443,"2013",2,5
"17279",202444,"2011",0,2
"17280",202444,"2012",0,1
"17281",202444,"2013",0,1
"17282",202445,"2011",0,1
"17283",202445,"2012",2,4
"17284",202445,"2013",1,3
"17285",202445,"2016",0,1
"17286",202446,"2021",4,7
"17287",202446,"2017",11,31
"17288",202446,"2019",2,11
"17289",202446,"2018",15,29
"17290",202446,"2016",29,53
"17291",202446,"2015",12,31
"17292",202446,"2011",2,6
"17293",202446,"2022",3,8
"17294",202446,"2020",10,14
"17295",202446,"2023",3,6
"17296",202446,"2014",41,64
"17297",202446,"2012",5,10
"17298",202446,"2013",29,46
"17299",202447,"2013",0,1
"17300",202447,"2011",0,1
"17301",202448,"2011",0,1
"17302",202449,"2011",2,3
"17303",202449,"2012",0,1
"17304",202450,"2018",3,10
"17305",202450,"2013",10,25
"17306",202450,"2015",5,15
"17307",202450,"2011",1,2
"17308",202450,"2016",9,23
"17309",202450,"2012",5,10
"17310",202450,"2014",16,36
"17311",202450,"2017",9,31
"17312",202450,"2019",1,5
"17313",202451,"2012",0,1
"17314",202451,"2013",0,1
"17315",202451,"2011",0,1
"17316",202452,"2011",1,2
"17317",202453,"2015",9,32
"17318",202453,"2013",1,4
"17319",202453,"2018",13,26
"17320",202453,"2014",6,11
"17321",202453,"2019",23,46
"17322",202453,"2024",1,6
"17323",202453,"2011",0,2
"17324",202453,"2012",2,6
"17325",202453,"2016",14,39
"17326",202453,"2021",10,27
"17327",202453,"2017",8,19
"17328",202453,"2020",10,14
"17329",202454,"2014",0,1
"17330",202454,"2012",1,6
"17331",202454,"2016",0,1
"17332",202454,"2011",1,3
"17333",202455,"2011",0,1
"17334",202455,"2012",0,1
"17335",202456,"2017",5,8
"17336",202456,"2013",16,34
"17337",202456,"2018",0,1
"17338",202456,"2022",1,3
"17339",202456,"2014",3,19
"17340",202456,"2012",10,29
"17341",202456,"2021",0,1
"17342",202456,"2011",1,2
"17343",202456,"2019",0,1
"17344",202457,"2019",1,7
"17345",202457,"2018",2,5
"17346",202457,"2013",0,1
"17347",202457,"2011",2,3
"17348",202457,"2020",0,1
"17349",202457,"2012",2,4
"17350",202458,"2021",43,51
"17351",202458,"2018",46,65
"17352",202458,"2020",12,15
"17353",202458,"2017",31,46
"17354",202458,"2012",0,4
"17355",202458,"2022",11,11
"17356",202458,"2014",0,5
"17357",202458,"2019",57,70
"17358",202458,"2013",6,12
"17359",202458,"2016",2,3
"17360",202459,"2013",0,2
"17361",202459,"2012",0,2
"17362",202460,"2015",1,6
"17363",202460,"2013",7,10
"17364",202460,"2019",16,35
"17365",202460,"2018",10,23
"17366",202460,"2012",6,8
"17367",202460,"2020",25,36
"17368",202460,"2022",47,64
"17369",202460,"2017",9,20
"17370",202460,"2021",48,67
"17371",202460,"2024",16,31
"17372",202460,"2023",36,54
"17373",202460,"2016",0,3
"17374",202460,"2011",3,5
"17375",202460,"2014",2,9
"17376",202461,"2012",6,14
"17377",202461,"2013",1,8
"17378",202462,"2010",0,1
"17379",202462,"2006",0,1
"17380",202462,"2004",0,4
"17381",202462,"2005",1,1
"17382",202462,"2012",0,1
"17383",202463,"2012",0,1
"17384",202464,"2014",1,2
"17385",202464,"2012",1,2
"17386",202464,"2015",1,2
"17387",202464,"2023",0,1
"17388",202464,"2016",0,1
"17389",202464,"2008",0,1
"17390",202464,"2013",1,2
"17391",202464,"2022",3,6
"17392",202465,"2012",1,2
"17393",202466,"2012",0,1
"17394",202467,"2011",2,3
"17395",202467,"2016",5,14
"17396",202467,"2018",2,4
"17397",202467,"2017",1,7
"17398",202467,"2014",2,5
"17399",202467,"2009",0,3
"17400",202467,"2015",1,2
"17401",202467,"2010",1,1
"17402",202467,"2019",0,1
"17403",202467,"2012",1,3
"17404",202467,"2013",1,1
"17405",202467,"2008",0,1
"17406",202468,"2019",9,22
"17407",202468,"2022",43,64
"17408",202468,"2021",38,57
"17409",202468,"2023",60,78
"17410",202468,"2020",10,16
"17411",202468,"2016",5,8
"17412",202468,"2024",39,56
"17413",202468,"2013",2,5
"17414",202468,"2018",4,5
"17415",202468,"2017",0,1
"17416",202468,"2012",0,3
"17417",202468,"2015",2,6
"17418",202469,"2018",37,58
"17419",202469,"2021",45,62
"17420",202469,"2017",47,68
"17421",202469,"2022",12,29
"17422",202469,"2019",22,39
"17423",202469,"2015",41,60
"17424",202469,"2023",0,4
"17425",202469,"2016",35,55
"17426",202469,"2014",36,57
"17427",202469,"2020",23,31
"17428",202469,"2013",16,28
"17429",202469,"2012",6,15
"17430",202470,"2015",20,40
"17431",202470,"2017",7,24
"17432",202470,"2013",21,45
"17433",202470,"2014",17,38
"17434",202470,"2016",22,49
"17435",202470,"2012",4,10
"17436",202471,"2007",1,1
"17437",202471,"2017",3,4
"17438",202471,"2018",1,3
"17439",202471,"2019",0,3
"17440",202471,"2011",0,3
"17441",202471,"2016",2,3
"17442",202471,"2014",2,3
"17443",202471,"2015",1,1
"17444",202471,"2012",0,5
"17445",202471,"2020",2,4
"17446",202472,"2012",0,1
"17447",202473,"2012",0,1
"17448",202474,"2012",0,1
"17449",202475,"2011",2,3
"17450",202475,"2014",2,4
"17451",202475,"2015",1,1
"17452",202475,"2013",0,1
"17453",202475,"2012",2,4
"17454",202476,"2012",0,1
"17455",202477,"2015",3,6
"17456",202477,"2013",4,10
"17457",202477,"2014",6,16
"17458",202477,"2012",1,3
"17459",202478,"2017",0,1
"17460",202478,"2021",1,3
"17461",202478,"2019",0,1
"17462",202478,"2013",0,2
"17463",202478,"2016",3,7
"17464",202478,"2012",1,2
"17465",202478,"2014",1,2
"17466",202479,"2021",3,7
"17467",202479,"2018",0,1
"17468",202479,"2014",6,12
"17469",202479,"2013",1,7
"17470",202479,"2015",1,6
"17471",202479,"2012",0,4
"17472",202479,"2023",0,1
"17473",202479,"2017",1,5
"17474",202479,"2016",0,2
"17475",202480,"2019",0,3
"17476",202480,"2012",1,2
"17477",202480,"2013",4,8
"17478",202480,"2015",2,9
"17479",202480,"2017",6,15
"17480",202480,"2018",0,7
"17481",202480,"2014",5,6
"17482",202480,"2016",4,8
"17483",202481,"2012",2,3
"17484",202481,"2013",0,1
"17485",202482,"2015",1,3
"17486",202482,"2019",2,7
"17487",202482,"2020",1,5
"17488",202482,"2012",0,1
"17489",202482,"2017",4,6
"17490",202482,"2018",1,3
"17491",202482,"2016",3,7
"17492",202482,"2021",0,2
"17493",202483,"2013",0,1
"17494",202483,"2012",1,3
"17495",202484,"2019",4,7
"17496",202484,"2015",4,15
"17497",202484,"2013",1,3
"17498",202484,"2014",5,11
"17499",202484,"2020",0,1
"17500",202484,"2018",1,7
"17501",202484,"2017",7,19
"17502",202484,"2016",12,27
"17503",202484,"2012",2,6
"17504",202485,"2012",0,1
"17505",202486,"2013",5,16
"17506",202486,"2012",4,7
"17507",202487,"2012",0,2
"17508",202487,"2015",0,1
"17509",202487,"2013",5,12
"17510",202487,"2014",3,5
"17511",202488,"2018",2,5
"17512",202488,"2015",0,1
"17513",202488,"2019",1,2
"17514",202488,"2012",0,1
"17515",202489,"2013",0,2
"17516",202489,"2016",10,25
"17517",202489,"2014",0,1
"17518",202489,"2017",22,36
"17519",202489,"2015",12,30
"17520",202489,"2018",5,23
"17521",202489,"2012",0,1
"17522",202490,"2020",3,13
"17523",202490,"2016",4,12
"17524",202490,"2022",7,21
"17525",202490,"2023",11,19
"17526",202490,"2013",0,1
"17527",202490,"2017",2,5
"17528",202490,"2015",3,9
"17529",202490,"2012",0,1
"17530",202490,"2019",26,46
"17531",202490,"2014",1,3
"17532",202490,"2018",13,25
"17533",202490,"2021",18,36
"17534",202491,"2019",4,10
"17535",202491,"2020",0,2
"17536",202491,"2012",0,1
"17537",202491,"2018",1,3
"17538",202491,"2016",0,2
"17539",202492,"2020",11,17
"17540",202492,"2012",0,5
"17541",202492,"2024",0,4
"17542",202492,"2018",37,59
"17543",202492,"2017",29,48
"17544",202492,"2019",22,40
"17545",202492,"2013",4,6
"17546",202492,"2016",12,25
"17547",202492,"2014",4,7
"17548",202492,"2022",16,30
"17549",202492,"2021",10,24
"17550",202492,"2015",5,19
"17551",202493,"2021",2,7
"17552",202493,"2020",3,4
"17553",202493,"2017",2,3
"17554",202493,"2012",0,1
"17555",202493,"2015",0,1
"17556",202493,"2008",0,2
"17557",202493,"2014",2,2
"17558",202493,"2018",0,3
"17559",202493,"2016",2,3
"17560",202493,"2011",0,1
"17561",202493,"2023",4,6
"17562",202493,"2022",1,6
"17563",202493,"2019",1,5
"17564",202494,"2024",30,48
"17565",202494,"2017",53,69
"17566",202494,"2023",18,27
"17567",202494,"2012",1,7
"17568",202494,"2015",41,65
"17569",202494,"2013",15,35
"17570",202494,"2022",5,13
"17571",202494,"2018",44,60
"17572",202494,"2016",41,63
"17573",202494,"2019",40,61
"17574",202494,"2021",41,61
"17575",202494,"2020",21,30
"17576",202494,"2014",38,62
"17577",202495,"2012",0,1
"17578",202496,"2015",2,4
"17579",202496,"2012",0,1
"17580",202496,"2017",1,2
"17581",202496,"2016",5,16
"17582",202496,"2013",0,1
"17583",202496,"2014",0,1
"17584",202497,"2014",3,9
"17585",202497,"2012",0,1
"17586",202497,"2013",3,6
"17587",202497,"2018",0,1
"17588",202497,"2016",0,3
"17589",202498,"2018",5,7
"17590",202498,"2019",0,1
"17591",202498,"2013",7,11
"17592",202498,"2010",1,3
"17593",202498,"2007",0,2
"17594",202498,"2015",4,9
"17595",202498,"2016",3,11
"17596",202498,"2014",3,19
"17597",202498,"2011",3,4
"17598",202498,"2012",1,4
"17599",202498,"2017",2,4
"17600",202499,"2017",18,40
"17601",202499,"2018",34,59
"17602",202499,"2024",33,53
"17603",202499,"2016",4,20
"17604",202499,"2013",15,29
"17605",202499,"2015",10,21
"17606",202499,"2012",5,7
"17607",202499,"2021",16,31
"17608",202499,"2022",14,27
"17609",202499,"2020",8,19
"17610",202499,"2014",14,33
"17611",202499,"2019",34,57
"17612",202499,"2023",29,49
"17613",202500,"2015",0,1
"17614",202500,"2013",3,9
"17615",202500,"2012",0,1
"17616",202501,"2011",0,2
"17617",202501,"2012",0,1
"17618",202502,"2015",0,1
"17619",202502,"2013",2,4
"17620",202502,"2014",0,2
"17621",202502,"2012",1,2
"17622",202502,"2018",0,1
"17623",202502,"2016",0,1
"17624",202503,"2013",7,12
"17625",202503,"2019",0,5
"17626",202503,"2014",7,15
"17627",202503,"2012",0,2
"17628",202503,"2016",2,8
"17629",202503,"2018",8,17
"17630",202503,"2023",2,2
"17631",202503,"2017",5,10
"17632",202503,"2015",2,5
"17633",202504,"2019",1,5
"17634",202504,"2017",14,32
"17635",202504,"2016",8,15
"17636",202504,"2013",1,3
"17637",202504,"2020",0,1
"17638",202504,"2014",2,7
"17639",202504,"2015",6,13
"17640",202504,"2012",2,4
"17641",202504,"2018",5,16
"17642",202505,"2014",19,37
"17643",202505,"2024",1,1
"17644",202505,"2022",42,61
"17645",202505,"2021",37,57
"17646",202505,"2019",50,71
"17647",202505,"2017",4,13
"17648",202505,"2013",2,5
"17649",202505,"2016",20,41
"17650",202505,"2023",32,46
"17651",202505,"2015",41,62
"17652",202505,"2020",8,16
"17653",202505,"2012",0,1
"17654",202505,"2018",14,30
"17655",202506,"2020",2,7
"17656",202506,"2016",8,22
"17657",202506,"2024",0,1
"17658",202506,"2012",0,1
"17659",202506,"2014",0,1
"17660",202506,"2019",14,33
"17661",202506,"2021",5,10
"17662",202506,"2018",11,16
"17663",202506,"2023",0,2
"17664",202506,"2015",10,16
"17665",202507,"2006",2,2
"17666",202507,"2012",5,6
"17667",202507,"2013",3,4
"17668",202507,"2007",3,5
"17669",202508,"2016",1,3
"17670",202508,"2013",0,1
"17671",202508,"2018",1,5
"17672",202508,"2015",0,1
"17673",202536,"2015",1,7
"17674",202536,"2017",6,14
"17675",202536,"2021",10,25
"17676",202536,"2014",1,3
"17677",202536,"2020",4,8
"17678",202536,"2022",15,25
"17679",202536,"2016",6,12
"17680",202536,"2018",14,31
"17681",202536,"2019",7,20
"17682",202536,"2023",12,27
"17683",202536,"2024",14,32
"17684",202539,"2019",0,1
"17685",202545,"2011",0,3
"17686",202545,"2007",3,4
"17687",202545,"2008",1,1
"17688",202545,"2005",3,4
"17689",202545,"2003",1,2
"17690",202545,"2009",2,3
"17691",202545,"2010",1,1
"17692",202549,"2003",1,4
"17693",202549,"2006",0,1
"17694",202549,"2002",0,3
"17695",202549,"2007",0,2
"17696",202549,"2001",0,2
"17697",202556,"2008",1,1
"17698",202556,"2007",0,1
"17699",202556,"2009",1,1
"17700",202556,"2011",0,1
"17701",202556,"2005",1,1
"17702",202558,"2013",0,1
"17703",202562,"2007",0,3
"17704",202562,"2008",0,2
"17705",202562,"2009",2,4
"17706",202563,"2009",0,1
"17707",202572,"2004",1,4
"17708",202572,"2009",1,4
"17709",202573,"2007",1,1
"17710",202578,"2019",1,2
"17711",202579,"2020",0,1
"17712",202579,"2021",2,10
"17713",202579,"2013",0,1
"17714",202579,"2019",1,7
"17715",202579,"2014",1,2
"17716",202580,"2024",0,1
"17717",202580,"2021",0,1
"17718",202581,"2016",0,3
"17719",202581,"2017",0,4
"17720",202581,"2014",2,4
"17721",202581,"2015",1,1
"17722",202581,"2019",1,3
"17723",202581,"2013",2,6
"17724",202581,"2010",1,4
"17725",202581,"2011",4,4
"17726",202582,"2009",1,3
"17727",202582,"2006",0,1
"17728",202582,"2007",3,3
"17729",202585,"2007",3,4
"17730",202585,"2008",3,4
"17731",202586,"2008",1,3
"17732",202589,"2010",1,4
"17733",202594,"2015",1,2
"17734",202594,"2013",0,1
"17735",202596,"2022",1,5
"17736",202596,"2018",36,59
"17737",202596,"2020",0,1
"17738",202596,"2017",3,6
"17739",202596,"2019",13,38
"17740",202596,"2012",2,2
"17741",202596,"2021",7,21
"17742",202600,"2017",3,8
"17743",202600,"2014",0,1
"17744",202600,"2015",0,1
"17745",202600,"2023",4,22
"17746",202600,"2019",2,8
"17747",202600,"2020",3,7
"17748",202600,"2024",22,49
"17749",202600,"2021",6,17
"17750",202600,"2018",4,11
"17751",202600,"2022",7,18
"17752",202604,"2021",0,1
"17753",202604,"2019",1,1
"17754",202604,"2022",4,12
"17755",202604,"2020",0,3
"17756",202604,"2013",4,4
"17757",202604,"2015",0,1
"17758",202604,"2012",2,4
"17759",202604,"2023",4,13
"17760",202606,"2016",0,1
"17761",202607,"2011",0,1
"17762",202607,"2005",1,4
"17763",202611,"2010",1,2
"17764",202611,"2014",0,1
"17765",202611,"2021",0,1
"17766",202611,"2008",0,4
"17767",202611,"2013",0,1
"17768",202611,"2007",2,4
"17769",202614,"2018",0,1
"17770",202614,"2017",1,2
"17771",202615,"2014",1,1
"17772",202619,"2011",1,1
"17773",202619,"2016",3,4
"17774",202619,"2010",0,4
"17775",202622,"2018",0,1
"17776",202622,"2010",0,1
"17777",202622,"2013",0,2
"17778",202622,"2014",3,7
"17779",202622,"2016",2,5
"17780",202622,"2015",1,2
"17781",202626,"2012",0,1
"17782",202626,"2006",3,4
"17783",202626,"2010",2,4
"17784",202626,"2015",0,1
"17785",202626,"2007",3,4
"17786",202626,"2016",1,5
"17787",202626,"2014",3,4
"17788",202628,"2016",0,3
"17789",202628,"2018",1,3
"17790",202628,"2015",2,5
"17791",202628,"2017",0,9
"17792",202628,"2014",1,7
"17793",202628,"2023",5,17
"17794",202628,"2013",1,4
"17795",202628,"2022",10,25
"17796",202628,"2021",9,11
"17797",202629,"2012",4,5
"17798",202633,"2014",0,1
"17799",202635,"2009",1,3
"17800",202635,"2007",0,1
"17801",202635,"2008",3,3
"17802",202635,"2010",2,3
"17803",202639,"2017",0,1
"17804",202640,"2015",0,1
"17805",202642,"2014",0,1
"17806",202644,"2011",1,3
"17807",202644,"2014",0,1
"17808",202645,"2009",0,1
"17809",202645,"2016",3,3
"17810",202645,"2012",0,4
"17811",202646,"2011",3,3
"17812",202646,"2010",2,4
"17813",202647,"2016",0,1
"17814",202647,"2013",0,1
"17815",202647,"2014",3,3
"17816",202647,"2019",0,1
"17817",202649,"2013",0,1
"17818",202653,"2015",15,26
"17819",202653,"2014",3,4
"17820",202653,"2016",14,29
"17821",202653,"2018",5,10
"17822",202653,"2017",4,15
"17823",202653,"2019",1,5
"17824",202659,"2013",3,8
"17825",202659,"2019",0,2
"17826",202659,"2021",0,4
"17827",202659,"2017",1,2
"17828",202659,"2018",0,1
"17829",202659,"2016",2,4
"17830",202659,"2014",0,2
"17831",202659,"2012",1,1
"17832",202659,"2015",0,1
"17833",202662,"2024",1,2
"17834",202662,"2018",0,2
"17835",202662,"2023",1,4
"17836",202663,"2021",16,33
"17837",202663,"2011",1,4
"17838",202663,"2022",26,48
"17839",202663,"2013",4,6
"17840",202663,"2014",2,6
"17841",202663,"2018",17,37
"17842",202663,"2023",27,56
"17843",202663,"2016",10,28
"17844",202663,"2019",24,42
"17845",202663,"2020",14,25
"17846",202663,"2024",29,56
"17847",202663,"2015",9,20
"17848",202663,"2017",19,43
"17849",202664,"2011",1,2
"17850",202664,"2012",1,3
"17851",202664,"2009",0,1
"17852",202669,"2014",1,2
"17853",202669,"2013",0,4
"17854",202669,"2016",0,1
"17855",202669,"2015",0,1
"17856",202671,"2015",10,25
"17857",202671,"2024",0,1
"17858",202671,"2016",2,11
"17859",202671,"2014",0,2
"17860",202672,"2021",0,1
"17861",202676,"2012",2,3
"17862",202676,"2016",2,3
"17863",202681,"2017",1,3
"17864",202681,"2020",0,2
"17865",202681,"2021",0,1
"17866",202681,"2015",0,5
"17867",202681,"2014",1,3
"17868",202681,"2018",0,3
"17869",202684,"2014",3,7
"17870",202684,"2021",4,11
"17871",202684,"2022",8,20
"17872",202684,"2015",4,10
"17873",202684,"2016",5,10
"17874",202684,"2017",9,19
"17875",202684,"2020",4,9
"17876",202684,"2019",5,18
"17877",202684,"2018",5,13
"17878",202684,"2024",12,28
"17879",202684,"2023",28,52
"17880",202685,"2014",2,5
"17881",202685,"2018",0,1
"17882",202685,"2017",0,6
"17883",202685,"2016",4,6
"17884",202685,"2015",1,4
"17885",202687,"2011",0,1
"17886",202688,"2021",0,1
"17887",202688,"2018",1,3
"17888",202688,"2020",1,3
"17889",202688,"2022",1,5
"17890",202688,"2016",2,5
"17891",202688,"2012",0,1
"17892",202688,"2019",2,7
"17893",202688,"2014",2,3
"17894",202688,"2017",1,4
"17895",202688,"2023",1,4
"17896",202693,"2016",1,4
"17897",202693,"2015",1,2
"17898",202693,"2018",0,2
"17899",202693,"2017",0,6
"17900",202694,"2017",2,5
"17901",202694,"2014",12,24
"17902",202694,"2008",3,4
"17903",202694,"2020",0,1
"17904",202694,"2011",1,1
"17905",202694,"2015",15,25
"17906",202694,"2016",6,25
"17907",202694,"2007",1,1
"17908",202694,"2013",7,13
"17909",202695,"2016",0,1
"17910",202695,"2017",0,1
"17911",202700,"2011",2,2
"17912",202700,"2012",0,4
"17913",202700,"2010",2,5
"17914",202701,"2023",0,2
"17915",202701,"2018",0,1
"17916",202701,"2017",2,10
