"surface","tourney_level","tourney_date","winner1_id","winner2_id","winner_seed","winner_entry","loser1_id","loser2_id","loser_seed","loser_entry","score","round","winner1_hand","winner2_hand","loser1_hand","loser2_hand","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"Clay","A",20140727,105573,103813,NA,"",103110,104979,NA,"","6-1 6-4","F","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,103110,104979,NA,"",104465,104586,3,"","6-3 2-6 10-4","SF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,105573,103813,NA,"",104160,103730,NA,"","3-6 7-6 10-7","SF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,104465,104586,3,"",105589,103781,NA,"WC","6-4 6-3","QF","L","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,104160,103730,NA,"",104398,104898,4,"","6-2 3-6 10-7","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,103110,104979,NA,"",106207,102987,NA,"","6-3 3-6 10-7","QF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,105573,103813,NA,"",103577,104259,NA,"","7-5 2-6 10-6","QF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,106207,102987,NA,"",104415,103822,1,"","7-5 6-2","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,105573,103813,NA,"",102382,103594,2,"","6-2 0-6 10-4","R16","R","L","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,104465,104586,3,"",201951,104312,NA,"WC","6-2 6-2","R16","L","R","U","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,104398,104898,4,"",104665,105807,NA,"","4-6 7-5 10-7","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,103110,104979,NA,"",103540,103977,NA,"","6-2 6-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,104160,103730,NA,"",103782,105030,NA,"","7-5 2-6 11-9","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,103577,104259,NA,"",102886,104667,NA,"","6-1 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140727,103781,105589,NA,"WC",103876,104559,NA,"","6-4 2-6 10-4","R16","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104911,104677,NA,"",104198,104667,NA,"","2-6 6-1 10-7","F","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104198,104667,NA,"",105376,103747,NA,"AL","7-5 4-6 10-8","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104911,104677,NA,"",103582,100644,NA,"WC","6-3 6-0","SF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104911,104677,NA,"",105775,104495,2,"","2-6 7-6 10-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,103582,100644,NA,"WC",102886,104586,3,"","2-6 6-3 10-4","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,105376,103747,NA,"AL",106207,102987,4,"","6-4 6-2","QF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104198,104667,NA,"",105269,104646,NA,"","6-4 6-4","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104198,104667,NA,"",103586,104415,1,"","6-2 6-2","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,105775,104495,2,"",103794,105526,NA,"","7-5 3-6 10-8","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,102886,104586,3,"",105643,104919,NA,"","6-3 4-6 10-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,106207,102987,4,"",106246,105317,NA,"WC","6-4 6-1","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,103582,100644,NA,"WC",105487,106065,NA,"","6-4 6-3","R16","L","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,105269,104646,NA,"",104979,103455,NA,"","7-6 4-6 10-8","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,105376,103747,NA,"AL",104926,104338,NA,"","6-3 6-1","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20140707,104911,104677,NA,"",104905,105531,NA,"","6-4 6-3","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105577,102800,2,"",105775,105573,NA,"","7-6 1-6 10-5","F","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105775,105573,NA,"",104471,104249,1,"","6-3 2-6 10-4","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105577,102800,2,"",104693,104495,NA,"","7-6 4-6 10-4","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104471,104249,1,"",104398,102382,NA,"","7-6 6-7 10-4","QF","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105577,102800,2,"",103690,102233,NA,"","6-7 7-5 10-4","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105775,105573,NA,"",103794,106233,NA,"","6-3 7-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104693,104495,NA,"",104136,104586,NA,"","6-3 7-5","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104471,104249,1,"",103586,105449,NA,"","6-1 6-2","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105577,102800,2,"",105757,105967,NA,"WC","6-4 6-1","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,105775,105573,NA,"",103523,102110,3,"","6-3 7-6","R16","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104136,104586,NA,"",103997,102963,4,"","6-4 7-5","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,103794,106233,NA,"",104415,103730,NA,"Q","3-6 7-6 10-5","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104398,102382,NA,"",103843,103967,NA,"WC","6-4 4-6 11-9","R16","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104693,104495,NA,"",103822,104667,NA,"","7-6 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,103690,102233,NA,"",104679,105188,NA,"","5-7 7-5 10-5","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104415,103730,1,"",102864,103651,2,"","6-2 6-4","Q2","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,104415,103730,1,"",104122,105643,NA,"","7-6 7-6","Q1","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141020,102864,103651,2,"",122225,103916,NA,"","6-4 6-3","Q1","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,105732,104308,NA,"LL",104471,104249,2,"","6-3 6-7 10-5","F","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104471,104249,2,"",104719,104043,3,"","7-5 6-3","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,105732,104308,NA,"LL",103780,104071,4,"","4-6 7-6 10-7","SF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104471,104249,2,"",103523,102233,NA,"","6-3 6-2","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104719,104043,3,"",105453,106034,NA,"WC","W/O","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,103780,104071,4,"",104871,103781,NA,"PR","6-2 6-0","QF","L","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,105732,104308,NA,"LL",104679,105188,NA,"","6-4 6-2","QF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,105732,104308,NA,"LL",103184,103185,1,"","4-6 6-3 10-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104471,104249,2,"",103110,104273,NA,"","7-6 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104719,104043,3,"",102965,104180,NA,"Q","6-2 6-1","R16","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,103780,104071,4,"",104693,104495,NA,"","6-4 6-2","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,103523,102233,NA,"",105147,104424,NA,"WC","6-1 7-6","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104871,103781,NA,"PR",103822,104330,NA,"","6-4 7-6","R16","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,104679,105188,NA,"",105449,106058,NA,"","6-3 5-7 10-7","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,105453,106034,NA,"WC",103586,104600,NA,"","6-2 6-4","R16","R","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,102965,104180,NA,"",105732,104308,NA,"","3-6 6-1 10-8","Q2","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,105732,104308,NA,"",104979,104797,1,"","7-5 6-7 10-4","Q1","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140929,102965,104180,NA,"",102864,103651,2,"","4-6 7-5 10-8","Q1","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,103781,104332,NA,"WC",104398,102382,NA,"","7-6 4-6 10-7","F","L","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,104398,102382,NA,"",105775,104495,3,"","1-6 7-6 11-9","SF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,103781,104332,NA,"WC",104136,104586,4,"","6-2 7-5","SF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,104398,102382,NA,"",103586,103543,2,"","6-2 7-5","QF","R","L","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,105775,104495,3,"",103577,104259,NA,"","3-6 6-2 10-8","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,104136,104586,4,"",104198,104667,NA,"","7-6 6-4","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,103781,104332,NA,"WC",106207,102987,NA,"","6-4 6-2","QF","L","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,103781,104332,NA,"WC",103580,103946,1,"","7-5 6-2","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,103586,103543,2,"",104619,105030,NA,"","6-4 6-4","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,105775,104495,3,"",105643,104660,NA,"AL","4-6 6-3 10-8","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,104136,104586,4,"",104735,103929,NA,"","6-1 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,104398,102382,NA,"",103822,103594,NA,"","6-3 6-4","R16","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,104198,104667,NA,"",104905,103607,NA,"","7-6 7-6","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,103577,104259,NA,"",106233,100644,NA,"WC","7-5 3-6 11-9","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20141013,106207,102987,NA,"",103794,105526,NA,"","6-7 6-4 10-8","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,102110,102800,NA,"",103523,103529,3,"","7-6 7-6","F","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103523,103529,3,"",104586,105311,NA,"","6-1 6-2","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,102110,102800,NA,"",103898,104273,NA,"","4-6 7-6 10-5","SF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,104586,105311,NA,"",103184,103185,1,"","3-6 6-3 14-12","QF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103523,103529,3,"",104600,104693,NA,"","6-7 7-6 10-3","QF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,102110,102800,NA,"",103586,103690,4,"","6-4 3-6 10-8","QF","L","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103898,104273,NA,"",105902,105032,NA,"WC","6-4 1-6 10-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103184,103185,1,"",103997,102963,NA,"","6-3 7-6","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103898,104273,NA,"",102233,103285,2,"","6-4 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103523,103529,3,"",103828,104486,NA,"","7-6 6-7 10-3","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,103586,103690,4,"",104122,104312,NA,"","7-5 6-7 10-5","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,105902,105032,NA,"WC",103863,104797,NA,"AL","7-6 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,104600,104693,NA,"",104665,103543,NA,"","6-4 6-3","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,102110,102800,NA,"",103566,103917,NA,"","2-6 6-4 11-9","R16","L","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140106,104586,105311,NA,"",105668,103018,NA,"","4-6 7-6 11-9","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,103586,102110,2,"",108701,104857,4,"","6-7 6-4 10-7","F","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,103586,102110,2,"",104679,105188,3,"","7-5 7-6","SF","L","L","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,108701,104857,4,"",103819,103917,NA,"","7-6 6-3","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,103586,102110,2,"",105051,106423,NA,"WC","7-5 4-6 10-8","QF","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,104679,105188,3,"",104731,102963,NA,"","4-6 7-6 14-12","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,108701,104857,4,"",104594,104098,NA,"","7-5 3-6 10-3","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,103819,103917,NA,"",104871,105777,NA,"","7-6 6-7 11-9","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,103819,103917,NA,"",103828,104486,1,"","7-5 7-6","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,103586,102110,2,"",104797,104997,NA,"","6-3 7-6","R16","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,104679,105188,3,"",103780,104071,NA,"","6-3 6-4","R16","L","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,108701,104857,4,"",104589,103720,NA,"WC","3-6 7-5 10-7","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,104731,102963,NA,"",105227,104160,NA,"","6-2 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,104871,105777,NA,"",104415,104504,NA,"","0-6 6-4 10-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,105051,106423,NA,"WC",103813,104468,NA,"","6-1 6-3","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20131229,104594,104098,NA,"",105453,105023,NA,"","6-3 3-6 10-8","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,103586,103690,3,"",105775,105573,4,"","6-7 6-3 10-8","F","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,103586,103690,3,"",104398,102382,NA,"","4-6 6-3 12-10","SF","L","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,105775,105573,4,"",103730,104679,NA,"","6-4 6-3","SF","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,104398,102382,NA,"",104693,104495,2,"","7-6 7-6","QF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,103586,103690,3,"",102864,103651,NA,"AL","6-4 7-6","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,105775,105573,4,"",103876,102987,NA,"","6-3 6-7 10-7","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,103730,104679,NA,"",104871,104586,NA,"","6-3 6-2","QF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,104693,104495,2,"",102967,105732,NA,"WC","6-4 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,103586,103690,3,"",103110,103594,NA,"","4-6 6-2 10-5","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,105775,105573,4,"",104415,105030,NA,"","4-6 6-4 10-7","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,103876,102987,NA,"",103540,104667,NA,"","6-3 6-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,104398,102382,NA,"",103794,104180,NA,"","3-6 6-4 10-6","R16","R","L","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20140915,104871,104586,NA,"",104869,104660,NA,"AL","3-6 6-3 10-7","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
