"","player_id","name_first","name_last","hand","dob","ioc","height"
"402",100402,"Francisco","Gonzalez","R",19551119,"PAR",193
"403",100403,"Rolf","Gehring","R",19551125,"GER",185
"404",100404,"David","Sherbeck","R",19551202,"USA",NA
"405",100405,"Fernando","Maynetto","R",19551202,"PER",NA
"406",100406,"Greg","Halder","R",19551205,"CAN",188
"407",100407,"Dale","Collings","R",19551216,"AUS",NA
"408",100408,"Gary","Plock","R",19551221,"USA",175
"409",100409,"Randy","Crawford","R",19551222,"USA",188
"410",100410,"Tim","Garcia","R",19551228,"USA",NA
"411",100411,"Pavel","Slozil","R",19551229,"CZE",173
"412",100412,"Bruce","Nichols","R",19551231,"USA",NA
"413",100413,"Ulrich","Marten","R",19560101,"GER",NA
"414",100414,"Gunther","Gnettner","R",19560112,"GER",NA
"415",100415,"Michael","Grant","R",19560203,"USA",178
"416",100416,"Bill","Maze","R",19560209,"USA",NA
"417",100417,"Hans","Gildemeister","R",19560209,"CHI",183
"418",100418,"Geoff","Martinez","R",19560213,"USA",NA
"419",100419,"Todd","Lundy","R",19560217,"USA",NA
"420",100420,"Hans","Ritschard","R",19560225,"SUI",NA
"421",100421,"Jan","Norback","R",19560306,"SWE",NA
"422",100422,"Bruce","Manson","L",19560320,"USA",173
"423",100423,"Jochen","Hierl","R",19560321,"GER",NA
"424",100424,"Warren","Eber","R",19560328,"USA",NA
"425",100425,"Junie","Chatman","R",19560329,"USA",NA
"426",100426,"Hans Peter","Kandler","R",19560402,"AUT",185
"427",100427,"Ferrante","Rocchi","L",19560411,"ITA",180
"428",100428,"Gene","Mayer","R",19560411,"USA",183
"429",100429,"Miguel","Mir","R",19560418,"ESP",NA
"430",100430,"David","Carter","R",19560421,"AUS",183
"431",100431,"Mansour","Bahrami","R",19560426,"IRI",178
"432",100432,"Robert","Bettauer","R",19560502,"CAN",175
"433",100433,"Fritz","Don","R",19560513,"NED",NA
"434",100434,"Tomas","Smid","R",19560520,"CZE",190
"435",100435,"Regis","Brunet","R",19560531,"FRA",183
"436",100436,"Nick","Saviano","L",19560605,"USA",180
"437",100437,"Bjorn","Borg","R",19560606,"SWE",180
"438",100438,"Carlos","Gattiker","R",19560606,"ARG",175
"439",100439,"Mike","Barr","R",19560627,"USA",NA
"440",100440,"Eddie","Edwards","R",19560703,"RSA",190
"441",100441,"Mark","Darby","R",19560703,"USA",185
"442",100442,"Gianni","Marchetti","R",19560708,"ITA",NA
"443",100443,"Christophe","Freyss","L",19560830,"FRA",183
"444",100444,"Werner","Zirngibl","R",19560904,"GER",NA
"445",100445,"Steve","Denton","R",19560905,"USA",188
"446",100446,"John","Sadri","R",19560919,"USA",188
"447",100447,"Juan","Nunez","R",19560923,"CHI",190
"448",100448,"Bruce","Foxworth","R",19560925,"USA",180
"449",100449,"Stanislav","Birner","R",19561011,"CZE",170
"450",100450,"Leo","Palin","R",19561020,"FIN",178
"451",100451,"Tony","Graham","R",19561029,"USA",NA
"452",100452,"Bill","Scanlon","R",19561113,"USA",185
"453",100453,"Jose Luis","Damiani","R",19561121,"URU",185
"454",100454,"Mehl","Ampon","R",19561130,"USA",NA
"455",100455,"Tony","Lloyd","R",19561203,"GBR",NA
"456",100456,"Ferdi","Taygan","R",19561205,"USA",173
"457",100457,"Carlos","Soares","R",19561213,"BRA",NA
"458",100458,"Pedro","Gonzalez","R",19561218,"PUR",NA
"459",100459,"Tracy","Delatte","R",19561222,"USA",178
"460",100460,"Jose","Lopez Maeso","R",19561224,"ESP",173
"461",100461,"Billy","Martin","R",19561225,"USA",178
"462",100462,"Jeff","Etterbeek","R",19561231,"USA",NA
